idx,cluster
15758,10
15759,3
15760,15
15761,9
15762,9
15763,6
15764,11
15765,9
15766,5
15767,11
15768,13
15769,16
15770,10
15771,13
15772,9
15773,8
15774,3
15775,0
15776,14
15777,5
15778,10
15779,6
15780,12
15781,12
15782,1
15783,11
15784,9
15785,11
15786,16
15787,13
15788,1
15789,4
15790,10
15791,12
15792,9
15793,3
15794,13
15795,16
15796,9
15797,0
15798,3
15799,0
15800,1
15801,12
15802,12
15803,2
15804,12
15805,11
15806,7
15807,12
15808,8
15809,1
15810,1
15811,14
15812,14
15813,5
15814,9
15815,12
15816,8
15817,6
15818,14
15819,8
15820,3
15821,10
15822,16
15823,0
15824,10
15825,2
15826,4
15827,16
15828,0
15829,15
15830,13
15831,12
15832,9
15833,13
15834,13
15835,8
15836,7
15837,16
15838,3
15839,15
15840,3
15841,9
15842,3
15843,12
15844,8
15845,12
15846,3
15847,6
15848,7
15849,5
15850,13
15851,4
15852,15
15853,5
15854,11
15855,14
15856,5
15857,15
15858,6
15859,12
15860,12
15861,1
15862,16
15863,3
15864,11
15865,16
15866,0
15867,6
15868,2
15869,0
15870,6
15871,0
15872,0
15873,3
15874,13
15875,13
15876,3
15877,1
15878,7
15879,6
15880,10
15881,4
15882,5
15883,13
15884,9
15885,15
15886,9
15887,2
15888,1
15889,3
15890,1
15891,4
15892,14
15893,5
15894,10
15895,3
15896,16
15897,5
15898,4
15899,11
15900,14
15901,12
15902,3
15903,6
15904,0
15905,15
15906,7
15907,5
15908,13
15909,12
15910,14
15911,10
15912,10
15913,15
15914,3
15915,3
15916,8
15917,9
15918,12
15919,3
15920,15
15921,15
15922,3
15923,3
15924,9
15925,12
15926,0
15927,3
15928,1
15929,3
15930,15
15931,8
15932,14
15933,12
15934,10
15935,6
15936,10
15937,12
15938,10
15939,9
15940,3
15941,3
15942,6
15943,4
15944,14
15945,9
15946,2
15947,7
15948,9
15949,8
15950,1
15951,14
15952,12
15953,1
15954,5
15955,9
15956,9
15957,15
15958,15
15959,5
15960,4
15961,5
15962,11
15963,14
15964,11
15965,14
15966,3
15967,15
15968,6
15969,14
15970,15
15971,16
15972,15
15973,9
15974,8
15975,3
15976,16
15977,13
15978,3
15979,10
15980,5
15981,9
15982,15
15983,15
15984,2
15985,1
15986,2
15987,12
15988,6
15989,15
15990,5
15991,5
15992,3
15993,3
15994,16
15995,2
15996,4
15997,10
15998,10
15999,6
16000,6
16001,3
16002,16
16003,14
16004,15
16005,1
16006,9
16007,0
16008,15
16009,10
16010,4
16011,0
16012,9
16013,5
16014,9
16015,10
16016,10
16017,16
16018,9
16019,9
16020,6
16021,15
16022,3
16023,12
16024,4
16025,9
16026,6
16027,0
16028,12
16029,16
16030,0
16031,13
16032,11
16033,16
16034,15
16035,8
16036,16
16037,14
16038,0
16039,14
16040,9
16041,8
16042,16
16043,4
16044,10
16045,2
16046,14
16047,3
16048,14
16049,15
16050,6
16051,16
16052,3
16053,0
16054,13
16055,4
16056,15
16057,16
16058,1
16059,16
16060,7
16061,1
16062,16
16063,0
16064,11
16065,15
16066,15
16067,3
16068,0
16069,16
16070,11
16071,1
16072,9
16073,2
16074,3
16075,11
16076,6
16077,6
16078,14
16079,15
16080,0
16081,12
16082,6
16083,0
16084,11
16085,16
16086,16
16087,13
16088,3
16089,1
16090,0
16091,12
16092,11
16093,6
16094,2
16095,6
16096,9
16097,4
16098,15
16099,13
16100,16
16101,0
16102,11
16103,9
16104,10
16105,10
16106,1
16107,4
16108,12
16109,14
16110,12
16111,10
16112,0
16113,6
16114,8
16115,9
16116,10
16117,6
16118,1
16119,16
16120,6
16121,0
16122,16
16123,15
16124,7
16125,8
16126,8
16127,16
16128,13
16129,15
16130,13
16131,9
16132,0
16133,13
16134,9
16135,10
16136,15
16137,12
16138,9
16139,15
16140,16
16141,14
16142,14
16143,15
16144,16
16145,7
16146,15
16147,9
16148,11
16149,4
16150,15
16151,9
16152,9
16153,5
16154,0
16155,3
16156,15
16157,3
16158,4
16159,10
16160,6
16161,12
16162,3
16163,9
16164,3
16165,5
16166,10
16167,8
16168,15
16169,14
16170,10
16171,3
16172,3
16173,13
16174,12
16175,15
16176,3
16177,3
16178,7
16179,16
16180,11
16181,13
16182,9
16183,12
16184,14
16185,14
16186,15
16187,2
16188,1
16189,7
16190,5
16191,12
16192,5
16193,2
16194,0
16195,15
16196,15
16197,6
16198,12
16199,15
16200,0
16201,10
16202,12
16203,0
16204,10
16205,1
16206,9
16207,16
16208,4
16209,6
16210,15
16211,8
16212,4
16213,16
16214,10
16215,8
16216,14
16217,13
16218,15
16219,6
16220,1
16221,3
16222,16
16223,6
16224,13
16225,1
16226,3
16227,13
16228,12
16229,3
16230,16
16231,15
16232,15
16233,16
16234,10
16235,15
16236,10
16237,12
16238,0
16239,7
16240,3
16241,9
16242,12
16243,6
16244,15
16245,9
16246,16
16247,15
16248,5
16249,10
16250,15
16251,1
16252,15
16253,13
16254,1
16255,11
16256,12
16257,10
16258,4
16259,14
16260,0
16261,4
16262,15
16263,4
16264,14
16265,8
16266,0
16267,4
16268,14
16269,3
16270,14
16271,10
16272,9
16273,16
16274,11
16275,11
16276,16
16277,12
16278,10
16279,3
16280,15
16281,8
16282,6
16283,9
16284,12
16285,1
16286,3
16287,4
16288,10
16289,6
16290,15
16291,4
16292,12
16293,4
16294,3
16295,3
16296,12
16297,8
16298,13
16299,9
16300,3
16301,15
16302,15
16303,13
16304,10
16305,6
16306,13
16307,1
16308,1
16309,16
16310,12
16311,15
16312,11
16313,13
16314,9
16315,14
16316,5
16317,16
16318,2
16319,1
16320,6
16321,15
16322,1
16323,14
16324,12
16325,10
16326,13
16327,6
16328,6
16329,10
16330,9
16331,3
16332,7
16333,13
16334,13
16335,12
16336,3
16337,3
16338,11
16339,0
16340,15
16341,11
16342,1
16343,4
16344,5
16345,6
16346,12
16347,11
16348,15
16349,6
16350,13
16351,14
16352,6
16353,12
16354,12
16355,15
16356,9
16357,9
16358,3
16359,8
16360,7
16361,1
16362,12
16363,14
16364,12
16365,16
16366,15
16367,11
16368,1
16369,9
16370,3
16371,16
16372,7
16373,11
16374,10
16375,6
16376,13
16377,12
16378,16
16379,0
16380,2
16381,9
16382,4
16383,10
16384,11
16385,4
16386,11
16387,3
16388,15
16389,14
16390,16
16391,12
16392,12
16393,0
16394,11
16395,14
16396,11
16397,1
16398,11
16399,5
16400,0
16401,16
16402,15
16403,5
16404,0
16405,16
16406,6
16407,5
16408,12
16409,12
16410,7
16411,12
16412,5
16413,1
16414,13
16415,9
16416,5
16417,14
16418,12
16419,9
16420,14
16421,0
16422,14
16423,15
16424,16
16425,0
16426,0
16427,11
16428,15
16429,9
16430,16
16431,12
16432,12
16433,10
16434,9
16435,0
16436,0
16437,9
16438,13
16439,8
16440,5
16441,10
16442,15
16443,14
16444,14
16445,3
16446,12
16447,3
16448,14
16449,9
16450,14
16451,12
16452,11
16453,9
16454,15
16455,2
16456,2
16457,5
16458,6
16459,11
16460,3
16461,3
16462,4
16463,11
16464,14
16465,16
16466,13
16467,8
16468,13
16469,16
16470,6
16471,15
16472,3
16473,6
16474,10
16475,12
16476,6
16477,4
16478,13
16479,7
16480,0
16481,0
16482,5
16483,12
16484,2
16485,1
16486,2
16487,16
16488,8
16489,13
16490,6
16491,7
16492,3
16493,12
16494,16
16495,3
16496,14
16497,13
16498,7
16499,16
16500,9
16501,4
16502,4
16503,12
16504,1
16505,1
16506,3
16507,15
16508,3
16509,13
16510,11
16511,7
16512,6
16513,16
16514,10
16515,9
16516,15
16517,8
16518,3
16519,6
16520,3
16521,9
16522,13
16523,3
16524,16
16525,13
16526,11
16527,12
16528,2
16529,12
16530,10
16531,7
16532,2
16533,1
16534,0
16535,16
16536,9
16537,1
16538,12
16539,15
16540,5
16541,7
16542,1
16543,5
16544,16
16545,6
16546,13
16547,6
16548,2
16549,14
16550,9
16551,15
16552,11
16553,10
16554,12
16555,8
16556,16
16557,0
16558,4
16559,3
16560,16
16561,16
16562,8
16563,6
16564,9
16565,1
16566,11
16567,16
16568,11
16569,16
16570,6
16571,14
16572,13
16573,9
16574,15
16575,9
16576,15
16577,9
16578,9
16579,15
16580,10
16581,6
16582,16
16583,16
16584,12
16585,3
16586,15
16587,14
16588,12
16589,9
16590,12
16591,10
16592,14
16593,5
16594,10
16595,3
16596,9
16597,12
16598,3
16599,9
16600,7
16601,10
16602,5
16603,2
16604,3
16605,16
16606,12
16607,12
16608,14
16609,8
16610,5
16611,11
16612,10
16613,14
16614,13
16615,0
16616,13
16617,10
16618,10
16619,12
16620,3
16621,1
16622,1
16623,9
16624,16
16625,15
16626,9
16627,3
16628,16
16629,10
16630,13
16631,15
16632,10
16633,6
16634,10
16635,9
16636,0
16637,16
16638,10
16639,8
16640,9
16641,15
16642,10
16643,2
16644,12
16645,6
16646,8
16647,10
16648,1
16649,3
16650,14
16651,16
16652,15
16653,6
16654,6
16655,11
16656,9
16657,3
16658,8
16659,15
16660,3
16661,6
16662,15
16663,3
16664,10
16665,11
16666,5
16667,14
16668,12
16669,7
16670,16
16671,16
16672,9
16673,15
16674,13
16675,14
16676,16
16677,16
16678,12
16679,14
16680,12
16681,3
16682,9
16683,3
16684,6
16685,15
16686,15
16687,5
16688,8
16689,9
16690,16
16691,0
16692,14
16693,14
16694,16
16695,10
16696,3
16697,0
16698,10
16699,9
16700,12
16701,6
16702,13
16703,1
16704,1
16705,5
16706,6
16707,3
16708,10
16709,4
16710,3
16711,13
16712,2
16713,13
16714,3
16715,16
16716,6
16717,11
16718,12
16719,16
16720,10
16721,16
16722,15
16723,16
16724,14
16725,3
16726,11
16727,3
16728,3
16729,16
16730,11
16731,8
16732,2
16733,3
16734,6
16735,4
16736,12
16737,7
16738,0
16739,15
16740,0
16741,13
16742,5
16743,16
16744,6
16745,9
16746,10
16747,13
16748,4
16749,16
16750,5
16751,3
16752,16
16753,8
16754,15
16755,11
16756,8
16757,15
16758,3
16759,12
16760,8
16761,14
16762,14
16763,12
16764,16
16765,16
16766,13
16767,15
16768,6
16769,16
16770,12
16771,15
16772,1
16773,12
16774,12
16775,7
16776,3
16777,1
16778,11
16779,16
16780,4
16781,16
16782,15
16783,15
16784,10
16785,16
16786,2
16787,6
16788,16
16789,10
16790,13
16791,3
16792,9
16793,16
16794,16
16795,14
16796,12
16797,3
16798,3
16799,0
16800,12
16801,14
16802,0
16803,1
16804,16
16805,15
16806,11
16807,16
16808,13
16809,15
16810,13
16811,14
16812,3
16813,13
16814,15
16815,12
16816,6
16817,3
16818,4
16819,13
16820,3
16821,6
16822,6
16823,2
16824,10
16825,12
16826,11
16827,0
16828,2
16829,3
16830,8
16831,10
16832,3
16833,13
16834,15
16835,11
16836,8
16837,9
16838,11
16839,15
16840,13
16841,15
16842,14
16843,9
16844,15
16845,2
16846,3
16847,14
16848,12
16849,16
16850,1
16851,15
16852,16
16853,2
16854,16
16855,4
16856,6
16857,3
16858,5
16859,15
16860,15
16861,15
16862,7
16863,3
16864,13
16865,15
16866,6
16867,6
16868,0
16869,0
16870,13
16871,14
16872,3
16873,13
16874,16
16875,13
16876,4
16877,5
16878,16
16879,6
16880,15
16881,1
16882,0
16883,16
16884,15
16885,12
16886,3
16887,3
16888,16
16889,10
16890,3
16891,11
16892,15
16893,11
16894,5
16895,9
16896,10
16897,7
16898,2
16899,15
16900,6
16901,14
16902,14
16903,1
16904,12
16905,16
16906,5
16907,7
16908,7
16909,15
16910,2
16911,16
16912,14
16913,15
16914,10
16915,10
16916,16
16917,10
16918,8
16919,15
16920,15
16921,16
16922,8
16923,13
16924,6
16925,15
16926,10
16927,11
16928,15
16929,2
16930,6
16931,3
16932,15
16933,13
16934,16
16935,16
16936,12
16937,0
16938,1
16939,1
16940,16
16941,12
16942,6
16943,10
16944,3
16945,10
16946,3
16947,16
16948,12
16949,1
16950,16
16951,15
16952,16
16953,10
16954,3
16955,3
16956,1
16957,4
16958,0
16959,10
16960,16
16961,6
16962,9
16963,5
16964,0
16965,16
16966,3
16967,8
16968,15
16969,4
16970,9
16971,9
16972,14
16973,14
16974,12
16975,13
16976,14
16977,0
16978,13
16979,9
16980,16
16981,13
16982,12
16983,12
16984,8
16985,8
16986,5
16987,14
16988,3
16989,10
16990,12
16991,1
16992,9
16993,16
16994,3
16995,13
16996,16
16997,16
16998,4
16999,12
17000,11
17001,3
17002,2
17003,12
17004,7
17005,12
17006,13
17007,11
17008,15
17009,6
17010,3
17011,9
17012,5
17013,5
17014,10
17015,12
17016,9
17017,1
17018,15
17019,3
17020,3
17021,1
17022,13
17023,7
17024,11
17025,10
17026,2
17027,13
17028,3
17029,14
17030,3
17031,9
17032,6
17033,2
17034,4
17035,16
17036,3
17037,3
17038,13
17039,12
17040,13
17041,7
17042,16
17043,12
17044,6
17045,14
17046,14
17047,11
17048,3
17049,1
17050,6
17051,2
17052,14
17053,12
17054,3
17055,10
17056,4
17057,3
17058,0
17059,4
17060,2
17061,7
17062,3
17063,5
17064,6
17065,12
17066,13
17067,2
17068,12
17069,10
17070,9
17071,0
17072,2
17073,16
17074,7
17075,12
17076,11
17077,10
17078,5
17079,7
17080,5
17081,4
17082,3
17083,10
17084,5
17085,5
17086,5
17087,13
17088,4
17089,5
17090,15
17091,3
17092,0
17093,16
17094,15
17095,4
17096,3
17097,9
17098,15
17099,2
17100,15
17101,13
17102,16
17103,14
17104,3
17105,10
17106,14
17107,2
17108,16
17109,10
17110,10
17111,1
17112,3
17113,9
17114,12
17115,9
17116,15
17117,14
17118,13
17119,9
17120,15
17121,0
17122,1
17123,5
17124,12
17125,10
17126,8
17127,16
17128,3
17129,12
17130,5
17131,16
17132,11
17133,12
17134,3
17135,0
17136,4
17137,13
17138,12
17139,9
17140,5
17141,10
17142,6
17143,14
17144,8
17145,5
17146,6
17147,16
17148,6
17149,14
17150,14
17151,13
17152,15
17153,0
17154,12
17155,7
17156,1
17157,15
17158,3
17159,11
17160,16
17161,6
17162,15
17163,12
17164,11
17165,7
17166,1
17167,15
17168,3
17169,8
17170,13
17171,2
17172,3
17173,9
17174,9
17175,7
17176,6
17177,7
17178,3
17179,6
17180,7
17181,9
17182,3
17183,9
17184,15
17185,10
17186,10
17187,16
17188,15
17189,14
17190,9
17191,3
17192,2
17193,13
17194,13
17195,15
17196,10
17197,14
17198,11
17199,9
17200,5
17201,8
17202,12
17203,16
17204,14
17205,6
17206,9
17207,11
17208,3
17209,6
17210,7
17211,3
17212,11
17213,10
17214,16
17215,11
17216,3
17217,11
17218,16
17219,15
17220,5
17221,10
17222,3
17223,1
17224,14
17225,15
17226,15
17227,6
17228,11
17229,3
17230,8
17231,3
17232,6
17233,11
17234,12
17235,15
17236,16
17237,7
17238,1
17239,14
17240,15
17241,13
17242,2
17243,14
17244,9
17245,10
17246,16
17247,3
17248,15
17249,3
17250,3
17251,14
17252,16
17253,9
17254,3
17255,9
17256,2
17257,12
17258,14
17259,12
17260,6
17261,10
17262,6
17263,5
17264,16
17265,8
17266,5
17267,9
17268,6
17269,9
17270,2
17271,1
17272,4
17273,1
17274,15
17275,0
17276,15
17277,6
17278,9
17279,16
17280,8
17281,0
17282,14
17283,7
17284,12
17285,14
17286,1
17287,3
17288,10
17289,7
17290,4
17291,15
17292,0
17293,15
17294,9
17295,6
17296,14
17297,11
17298,15
17299,12
17300,12
17301,0
17302,13
17303,11
17304,16
17305,12
17306,0
17307,13
17308,9
17309,16
17310,14
17311,1
17312,15
17313,11
17314,12
17315,7
17316,0
17317,3
17318,3
17319,4
17320,12
17321,13
17322,1
17323,5
17324,3
17325,6
17326,9
17327,6
17328,9
17329,12
17330,9
17331,5
17332,13
17333,3
17334,1
17335,6
17336,8
17337,14
17338,6
17339,5
17340,5
17341,15
17342,6
17343,3
17344,7
17345,15
17346,9
17347,15
17348,9
17349,13
17350,16
17351,14
17352,13
17353,15
17354,15
17355,5
17356,3
17357,15
17358,9
17359,13
17360,14
17361,1
17362,3
17363,0
17364,10
17365,9
17366,16
17367,3
17368,16
17369,13
17370,14
17371,16
17372,12
17373,4
17374,10
17375,3
17376,15
17377,13
17378,16
17379,1
17380,1
17381,16
17382,8
17383,15
17384,16
17385,1
17386,13
17387,3
17388,4
17389,0
17390,9
17391,15
17392,5
17393,12
17394,6
17395,7
17396,5
17397,15
17398,16
17399,14
17400,1
17401,11
17402,16
17403,8
17404,12
17405,15
17406,15
17407,10
17408,10
17409,12
17410,0
17411,3
17412,1
17413,6
17414,9
17415,0
17416,8
17417,4
17418,15
17419,5
17420,16
17421,15
17422,3
17423,10
17424,14
17425,13
17426,0
17427,0
17428,15
17429,12
17430,8
17431,16
17432,10
17433,5
17434,4
17435,6
17436,0
17437,6
17438,3
17439,2
17440,9
17441,3
17442,5
17443,3
17444,6
17445,3
17446,10
17447,13
17448,16
17449,3
17450,14
17451,1
17452,13
17453,16
17454,8
17455,10
17456,3
17457,2
17458,9
17459,9
17460,7
17461,11
17462,16
17463,12
17464,12
17465,15
17466,15
17467,3
17468,15
17469,14
17470,12
17471,4
17472,4
17473,15
17474,12
17475,3
17476,13
17477,3
17478,3
17479,4
17480,15
17481,3
17482,7
17483,8
17484,9
17485,2
17486,8
17487,15
17488,9
17489,11
17490,4
17491,9
17492,9
17493,10
17494,8
17495,5
17496,12
17497,8
17498,6
17499,15
17500,4
17501,5
17502,16
17503,3
17504,14
17505,13
17506,15
17507,14
17508,12
17509,0
17510,0
17511,14
17512,12
17513,10
17514,0
17515,16
17516,8
17517,12
17518,3
17519,5
17520,11
17521,16
17522,6
17523,9
17524,1
17525,3
17526,9
17527,14
17528,3
17529,2
17530,9
17531,4
17532,9
17533,16
17534,6
17535,16
17536,15
17537,10
17538,16
17539,3
17540,3
17541,2
17542,16
17543,9
17544,12
17545,10
17546,14
17547,1
17548,14
17549,6
17550,4
17551,11
17552,12
17553,14
17554,14
17555,15
17556,10
17557,6
17558,16
17559,12
17560,12
17561,6
17562,6
17563,11
17564,2
17565,0
17566,6
17567,1
17568,5
17569,11
17570,3
17571,15
17572,14
17573,9
17574,12
17575,1
17576,9
17577,11
17578,8
17579,2
17580,12
17581,15
17582,4
17583,6
17584,8
17585,6
17586,12
17587,10
17588,6
17589,7
17590,15
17591,4
17592,15
17593,0
17594,0
17595,16
17596,1
17597,5
17598,16
17599,10
17600,9
17601,12
17602,2
17603,3
17604,16
17605,5
17606,4
17607,11
17608,10
17609,8
17610,16
17611,15
17612,16
17613,16
17614,6
17615,16
17616,13
17617,2
17618,8
17619,11
17620,11
17621,8
17622,0
17623,2
17624,2
17625,0
17626,3
17627,15
17628,3
17629,16
17630,13
17631,3
17632,8
17633,15
17634,12
17635,8
17636,1
17637,4
17638,6
17639,0
17640,5
17641,13
17642,6
17643,10
17644,9
17645,16
17646,0
17647,5
17648,15
17649,12
17650,3
17651,7
17652,13
17653,0
17654,16
17655,16
17656,5
17657,11
17658,2
17659,9
17660,0
17661,6
17662,6
17663,3
17664,1
17665,10
17666,1
17667,12
17668,3
17669,12
17670,16
17671,15
17672,10
17673,11
17674,16
17675,15
17676,3
17677,9
17678,3
17679,6
17680,15
17681,4
17682,15
17683,12
17684,6
17685,10
17686,15
17687,14
17688,12
17689,2
17690,11
17691,8
17692,14
17693,13
17694,15
17695,10
17696,13
17697,16
17698,10
17699,1
17700,6
17701,9
17702,5
17703,12
17704,15
17705,15
17706,0
17707,4
17708,8
17709,11
17710,9
17711,8
17712,3
17713,5
17714,15
17715,14
17716,16
17717,5
17718,0
17719,0
17720,3
17721,0
17722,14
17723,14
17724,10
17725,3
17726,12
17727,0
17728,6
17729,6
17730,14
17731,8
17732,1
17733,13
17734,5
17735,15
17736,15
17737,1
17738,15
17739,16
17740,1
17741,14
17742,9
17743,14
17744,9
17745,3
17746,15
17747,12
17748,6
17749,14
17750,13
17751,12
17752,6
17753,3
17754,13
17755,5
17756,15
17757,7
17758,7
17759,10
17760,16
17761,1
17762,16
17763,3
17764,13
17765,3
17766,14
17767,10
17768,4
17769,14
17770,9
17771,9
17772,11
17773,10
17774,12
17775,16
17776,9
17777,13
17778,16
17779,1
17780,7
17781,11
17782,3
17783,3
17784,4
17785,6
17786,11
17787,10
17788,3
17789,3
17790,10
17791,8
17792,8
17793,11
17794,12
17795,3
17796,12
17797,12
17798,3
17799,1
17800,11
17801,12
17802,13
17803,0
17804,2
17805,0
17806,11
17807,15
17808,14
17809,12
17810,16
17811,9
17812,7
17813,2
17814,11
17815,14
17816,12
17817,5
17818,10
17819,9
17820,14
17821,6
17822,16
17823,15
17824,15
17825,15
17826,9
17827,2
17828,12
17829,16
17830,9
17831,10
17832,13
17833,13
17834,10
17835,0
17836,16
17837,15
17838,1
17839,0
17840,9
17841,15
17842,15
17843,1
17844,1
17845,15
17846,12
17847,12
17848,5
17849,3
17850,2
17851,16
17852,11
17853,16
17854,1
17855,10
17856,13
17857,2
17858,3
17859,16
17860,16
17861,5
17862,11
17863,1
17864,11
17865,9
17866,4
17867,5
17868,9
17869,11
17870,15
17871,3
17872,2
17873,12
17874,7
17875,13
17876,15
17877,12
17878,12
17879,4
17880,12
17881,11
17882,6
17883,14
17884,10
17885,12
17886,8
17887,8
17888,6
17889,4
17890,15
17891,16
17892,0
17893,11
17894,3
17895,7
17896,12
17897,12
17898,15
17899,3
17900,5
17901,9
17902,3
17903,13
17904,16
17905,11
17906,0
17907,16
17908,15
17909,13
17910,9
17911,16
17912,14
17913,16
17914,10
17915,11
17916,16
17917,1
17918,14
17919,16
17920,10
17921,15
17922,14
17923,7
17924,14
17925,10
17926,10
17927,15
17928,2
17929,7
17930,7
17931,14
17932,12
17933,15
17934,2
17935,12
17936,7
17937,10
17938,0
17939,11
17940,7
17941,10
17942,8
17943,16
17944,9
17945,2
17946,5
17947,13
17948,1
17949,1
17950,14
17951,9
17952,13
17953,16
17954,11
17955,12
17956,16
17957,9
17958,15
17959,10
17960,5
17961,3
17962,0
17963,10
17964,3
17965,13
17966,9
17967,15
17968,6
17969,10
17970,10
17971,14
17972,5
17973,16
17974,7
17975,15
17976,11
17977,11
17978,3
17979,5
17980,1
17981,1
17982,6
17983,1
17984,2
17985,0
17986,12
17987,7
17988,4
17989,11
17990,2
17991,5
17992,12
17993,16
17994,15
17995,9
17996,0
17997,5
17998,16
17999,6
18000,11
18001,10
18002,0
18003,11
18004,12
18005,10
18006,10
18007,5
18008,15
18009,15
18010,16
18011,14
18012,16
18013,16
18014,6
18015,14
18016,7
18017,10
18018,5
18019,16
18020,9
18021,15
18022,2
18023,3
18024,16
18025,14
18026,12
18027,12
18028,7
18029,1
18030,2
18031,13
18032,12
18033,0
18034,4
18035,15
18036,15
18037,16
18038,8
18039,16
18040,13
18041,3
18042,2
18043,16
18044,1
18045,1
18046,16
18047,12
18048,5
18049,12
18050,14
18051,16
18052,10
18053,16
18054,4
18055,13
18056,15
18057,16
18058,12
18059,13
18060,15
18061,3
18062,16
18063,11
18064,8
18065,7
18066,12
18067,15
18068,16
18069,10
18070,8
18071,6
18072,14
18073,10
18074,3
18075,3
18076,16
18077,5
18078,10
18079,1
18080,2
18081,15
18082,9
18083,3
18084,15
18085,13
18086,15
18087,4
18088,15
18089,3
18090,8
18091,3
18092,14
18093,8
18094,8
18095,3
18096,7
18097,16
18098,12
18099,0
18100,14
18101,10
18102,12
18103,16
18104,16
18105,9
18106,10
18107,9
18108,14
18109,10
18110,8
18111,15
18112,16
18113,11
18114,16
18115,5
18116,3
18117,6
18118,1
18119,0
18120,12
18121,0
18122,4
18123,6
18124,9
18125,10
18126,8
18127,2
18128,6
18129,15
18130,9
18131,10
18132,3
18133,3
18134,3
18135,4
18136,12
18137,15
18138,4
18139,5
18140,1
18141,5
18142,15
18143,10
18144,3
18145,16
18146,14
18147,3
18148,5
18149,0
18150,12
18151,0
18152,3
18153,1
18154,16
18155,15
18156,2
18157,3
18158,13
18159,5
18160,7
18161,5
18162,11
18163,9
18164,6
18165,16
18166,6
18167,12
18168,9
18169,16
18170,16
18171,0
18172,6
18173,3
18174,1
18175,0
18176,3
18177,12
18178,12
18179,16
18180,3
18181,14
18182,15
18183,3
18184,4
18185,3
18186,16
18187,12
18188,9
18189,4
18190,9
18191,2
18192,5
18193,4
18194,12
18195,2
18196,9
18197,5
18198,4
18199,10
18200,12
18201,0
18202,3
18203,16
18204,11
18205,14
18206,15
18207,13
18208,8
18209,10
18210,9
18211,1
18212,15
18213,6
18214,16
18215,3
18216,13
18217,12
18218,1
18219,8
18220,16
18221,1
18222,10
18223,15
18224,15
18225,12
18226,10
18227,16
18228,16
18229,10
18230,0
18231,13
18232,12
18233,15
18234,9
18235,6
18236,16
18237,8
18238,6
18239,12
18240,15
18241,12
18242,2
18243,1
18244,10
18245,14
18246,3
18247,3
18248,5
18249,11
18250,2
18251,11
18252,12
18253,10
18254,14
18255,14
18256,0
18257,2
